orderdate,orderNumber,productName,productLine,customerName,customer_country,office_country,buyPrice,priceEach,quantityOrdered,sales_value,cost_of_sales
2003-11-26,10196,"1903 Ford Model A","Vintage Cars","Super Scale Inc.",USA,USA,68.30,127.03,49,6224.47,3346.70
2003-11-26,10196,"Collectable Wooden Train",Trains,"Super Scale Inc.",USA,USA,67.56,81.68,35,2858.80,2364.60
2003-11-26,10196,"1970 Triumph Spitfire","Classic Cars","Super Scale Inc.",USA,USA,91.92,126.39,27,3412.53,2481.84
2003-11-26,10196,"1962 City of Detroit Streetcar",Trains,"Super Scale Inc.",USA,USA,37.49,56.82,46,2613.72,1724.54
2003-11-26,10196,"The Mayflower",Ships,"Super Scale Inc.",USA,USA,43.30,84.88,50,4244.00,2165.00
2004-05-04,10245,"1952 Alpine Renault 1300","Classic Cars","Super Scale Inc.",USA,USA,98.58,195.01,34,6630.34,3351.72
2004-05-04,10245,"1962 LanciaA Delta 16V","Classic Cars","Super Scale Inc.",USA,USA,103.42,147.74,28,4136.72,2895.76
2004-05-04,10245,"1958 Setra Bus","Trucks and Buses","Super Scale Inc.",USA,USA,77.90,120.27,38,4570.26,2960.20
2004-05-04,10245,"1940 Ford Pickup Truck","Trucks and Buses","Super Scale Inc.",USA,USA,58.33,114.34,29,3315.86,1691.57
2004-05-04,10245,"1940s Ford truck","Trucks and Buses","Super Scale Inc.",USA,USA,84.76,111.39,21,2339.19,1779.96
2004-05-04,10245,"1939 Cadillac Limousine","Vintage Cars","Super Scale Inc.",USA,USA,23.14,48.80,45,2196.00,1041.30
2004-05-04,10245,"1980 s GM Manhattan Express","Trucks and Buses","Super Scale Inc.",USA,USA,53.93,81.86,37,3028.82,1995.41
2004-05-04,10245,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","Super Scale Inc.",USA,USA,33.61,54.94,44,2417.36,1478.84
2004-05-04,10245,"1982 Camaro Z28","Classic Cars","Super Scale Inc.",USA,USA,46.53,81.93,44,3604.92,2047.32
2004-04-20,10242,"1936 Mercedes Benz 500k Roadster","Vintage Cars","Microscale Inc.",USA,USA,21.75,36.52,46,1679.92,1000.50
2004-11-03,10319,"2002 Suzuki XREO",Motorcycles,"Microscale Inc.",USA,USA,66.27,134.05,30,4021.50,1988.10
2004-11-03,10319,"1969 Dodge Super Bee","Classic Cars","Microscale Inc.",USA,USA,49.05,77.19,46,3550.74,2256.30
2004-11-03,10319,"1957 Vespa GS150",Motorcycles,"Microscale Inc.",USA,USA,32.95,54.71,44,2407.24,1449.80
2004-11-03,10319,"1957 Corvette Convertible","Classic Cars","Microscale Inc.",USA,USA,69.93,120.53,45,5423.85,3146.85
2004-11-03,10319,"1982 Ducati 900 Monster",Motorcycles,"Microscale Inc.",USA,USA,47.10,65.80,31,2039.80,1460.10
2004-11-03,10319,"1961 Chevrolet Impala","Classic Cars","Microscale Inc.",USA,USA,32.33,78.41,43,3371.63,1390.19
2004-11-03,10319,"1982 Ducati 996 R",Motorcycles,"Microscale Inc.",USA,USA,24.14,35.00,29,1015.00,700.06
2004-11-03,10319,"1974 Ducati 350 Mk3 Desmo",Motorcycles,"Microscale Inc.",USA,USA,56.13,96.95,22,2132.90,1234.86
2004-11-03,10319,"2002 Yamaha YZR M1",Motorcycles,"Microscale Inc.",USA,USA,34.17,79.73,45,3587.85,1537.65
2003-05-28,10126,"1952 Alpine Renault 1300","Classic Cars","Corrida Auto Replicas, Ltd",Spain,France,98.58,205.73,38,7817.74,3746.04
2003-05-28,10126,"1962 LanciaA Delta 16V","Classic Cars","Corrida Auto Replicas, Ltd",Spain,France,103.42,122.62,22,2697.64,2275.24
2003-05-28,10126,"1958 Setra Bus","Trucks and Buses","Corrida Auto Replicas, Ltd",Spain,France,77.90,135.30,21,2841.30,1635.90
2003-05-28,10126,"1940 Ford Pickup Truck","Trucks and Buses","Corrida Auto Replicas, Ltd",Spain,France,58.33,116.67,38,4433.46,2216.54
2003-05-28,10126,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,24.26,51.21,42,2150.82,1018.92
2003-05-28,10126,"1926 Ford Fire Engine","Trucks and Buses","Corrida Auto Replicas, Ltd",Spain,France,24.92,51.05,43,2195.15,1071.56
2003-05-28,10126,"1913 Ford Model T Speedster","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,60.78,93.21,31,2889.51,1884.18
2003-05-28,10126,"1934 Ford V8 Coupe","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,34.35,61.84,46,2844.64,1580.10
2003-05-28,10126,"18th Century Vintage Horse Carriage","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,60.74,93.20,30,2796.00,1822.20
2003-05-28,10126,"1917 Maxwell Touring Car","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,57.54,94.25,38,3581.50,2186.52
2003-05-28,10126,"1940s Ford truck","Trucks and Buses","Corrida Auto Replicas, Ltd",Spain,France,84.76,102.92,50,5146.00,4238.00
2003-05-28,10126,"1939 Cadillac Limousine","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,23.14,47.29,43,2033.47,995.02
2003-05-28,10126,"1962 Volkswagen Microbus","Trucks and Buses","Corrida Auto Replicas, Ltd",Spain,France,61.34,122.68,27,3312.36,1656.18
2003-05-28,10126,"1936 Chrysler Airflow","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,57.46,83.76,34,2847.84,1953.64
2003-05-28,10126,"1980 s GM Manhattan Express","Trucks and Buses","Corrida Auto Replicas, Ltd",Spain,France,53.93,82.83,43,3561.69,2318.99
2003-05-28,10126,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","Corrida Auto Replicas, Ltd",Spain,France,33.61,62.05,26,1613.30,873.86
2003-05-28,10126,"1982 Camaro Z28","Classic Cars","Corrida Auto Replicas, Ltd",Spain,France,46.53,97.10,45,4369.50,2093.85
2004-01-26,10214,"1917 Grand Touring Sedan","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,86.70,166.60,30,4998.00,2601.00
2004-01-26,10214,"1911 Ford Town Car","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,33.30,53.28,21,1118.88,699.30
2004-01-26,10214,"1932 Model A Ford J-Coupe","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,58.48,125.86,27,3398.22,1578.96
2004-01-26,10214,"1928 Mercedes-Benz SSK","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,72.56,167.06,50,8353.00,3628.00
2004-01-26,10214,"1939 Chevrolet Deluxe Coupe","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,22.57,32.19,20,643.80,451.40
2004-01-26,10214,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,20.61,39.87,49,1953.63,1009.89
2004-01-26,10214,"1936 Mercedes Benz 500k Roadster","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,21.75,38.57,44,1697.08,957.00
2004-11-01,10348,"2001 Ferrari Enzo","Classic Cars","Corrida Auto Replicas, Ltd",Spain,France,95.59,207.80,48,9974.40,4588.32
2004-11-01,10348,"1969 Corvair Monza","Classic Cars","Corrida Auto Replicas, Ltd",Spain,France,89.14,122.37,47,5751.39,4189.58
2004-11-01,10348,"1939 Cadillac Limousine","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,23.14,43.77,29,1269.33,671.06
2004-11-01,10348,"1962 Volkswagen Microbus","Trucks and Buses","Corrida Auto Replicas, Ltd",Spain,France,61.34,107.34,37,3971.58,2269.58
2004-11-01,10348,"1936 Chrysler Airflow","Vintage Cars","Corrida Auto Replicas, Ltd",Spain,France,57.46,82.78,39,3228.42,2240.94
2004-11-01,10348,"1980 s GM Manhattan Express","Trucks and Buses","Corrida Auto Replicas, Ltd",Spain,France,53.93,90.53,42,3802.26,2265.06
2004-11-01,10348,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","Corrida Auto Replicas, Ltd",Spain,France,33.61,62.70,31,1943.70,1041.91
2004-11-01,10348,"1982 Camaro Z28","Classic Cars","Corrida Auto Replicas, Ltd",Spain,France,46.53,100.14,32,3204.48,1488.96
2003-10-21,10166,"1903 Ford Model A","Vintage Cars",FunGiftIdeas.com,USA,USA,68.30,136.59,43,5873.37,2936.90
2003-10-21,10166,"1904 Buick Runabout","Vintage Cars",FunGiftIdeas.com,USA,USA,52.66,72.85,26,1894.10,1369.16
2003-10-21,10166,"The Mayflower",Ships,FunGiftIdeas.com,USA,USA,43.30,76.22,29,2210.38,1255.70
2004-11-04,10321,"1969 Dodge Charger","Classic Cars",FunGiftIdeas.com,USA,USA,58.73,105.95,24,2542.80,1409.52
2004-11-04,10321,"1993 Mazda RX-7","Classic Cars",FunGiftIdeas.com,USA,USA,83.51,123.14,41,5048.74,3423.91
2004-11-04,10321,"1965 Aston Martin DB5","Classic Cars",FunGiftIdeas.com,USA,USA,65.96,120.71,44,5311.24,2902.24
2004-11-04,10321,"1948 Porsche 356-A Roadster","Classic Cars",FunGiftIdeas.com,USA,USA,53.90,73.92,37,2735.04,1994.30
2004-11-04,10321,"1995 Honda Civic","Classic Cars",FunGiftIdeas.com,USA,USA,93.89,142.25,25,3556.25,2347.25
2004-11-04,10321,"1999 Indy 500 Monte Carlo SS","Classic Cars",FunGiftIdeas.com,USA,USA,56.76,126.72,27,3421.44,1532.52
2004-11-04,10321,"1992 Ferrari 360 Spider red","Classic Cars",FunGiftIdeas.com,USA,USA,77.90,164.26,33,5420.58,2570.70
2004-11-04,10321,"1948 Porsche Type 356 Roadster","Classic Cars",FunGiftIdeas.com,USA,USA,62.16,138.45,28,3876.60,1740.48
2004-11-04,10321,"1970 Chevy Chevelle SS 454","Classic Cars",FunGiftIdeas.com,USA,USA,49.24,68.35,30,2050.50,1477.20
2004-11-04,10321,"1966 Shelby Cobra 427 S/C","Classic Cars",FunGiftIdeas.com,USA,USA,29.18,42.76,48,2052.48,1400.64
2004-11-04,10321,"1949 Jaguar XK 120","Classic Cars",FunGiftIdeas.com,USA,USA,47.25,74.51,30,2235.30,1417.50
2004-11-04,10321,"1982 Lamborghini Diablo","Classic Cars",FunGiftIdeas.com,USA,USA,16.24,31.72,37,1173.64,600.88
2004-11-04,10321,"1969 Chevrolet Camaro Z28","Classic Cars",FunGiftIdeas.com,USA,USA,50.51,81.33,39,3171.87,1969.89
2004-11-04,10321,"2002 Chevy Corvette","Classic Cars",FunGiftIdeas.com,USA,USA,62.11,103.87,21,2181.27,1304.31
2004-11-04,10321,"1956 Porsche 356A Coupe","Classic Cars",FunGiftIdeas.com,USA,USA,98.30,137.62,26,3578.12,2555.80
2005-03-03,10388,"1969 Harley Davidson Ultimate Chopper",Motorcycles,FunGiftIdeas.com,USA,USA,48.81,80.39,42,3376.38,2050.02
2005-03-03,10388,"1996 Moto Guzzi 1100i",Motorcycles,FunGiftIdeas.com,USA,USA,68.99,118.94,50,5947.00,3449.50
2005-03-03,10388,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,FunGiftIdeas.com,USA,USA,91.02,156.86,21,3294.06,1911.42
2005-03-03,10388,"2002 Suzuki XREO",Motorcycles,FunGiftIdeas.com,USA,USA,66.27,125.01,44,5500.44,2915.88
2005-03-03,10388,"1928 Ford Phaeton Deluxe","Vintage Cars",FunGiftIdeas.com,USA,USA,33.02,58.47,35,2046.45,1155.70
2005-03-03,10388,"1930 Buick Marquette Phaeton","Vintage Cars",FunGiftIdeas.com,USA,USA,27.06,41.02,27,1107.54,730.62
2005-03-03,10388,"American Airlines: B767-300",Planes,FunGiftIdeas.com,USA,USA,51.15,74.90,46,3445.40,2352.90
2005-03-03,10388,"ATA: B757-300",Planes,FunGiftIdeas.com,USA,USA,59.33,111.53,50,5576.50,2966.50
2003-11-21,10193,"1937 Lincoln Berline","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,60.62,92.47,28,2589.16,1697.36
2003-11-21,10193,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,24.26,46.36,46,2132.56,1115.96
2003-11-21,10193,"1917 Grand Touring Sedan","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,86.70,153.00,21,3213.00,1820.70
2003-11-21,10193,"1911 Ford Town Car","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,33.30,60.54,42,2542.68,1398.60
2003-11-21,10193,"1932 Model A Ford J-Coupe","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,58.48,115.69,44,5090.36,2573.12
2003-11-21,10193,"1928 Mercedes-Benz SSK","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,72.56,143.44,22,3155.68,1596.32
2003-11-21,10193,"1913 Ford Model T Speedster","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,60.78,87.13,28,2439.64,1701.84
2003-11-21,10193,"1934 Ford V8 Coupe","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,34.35,53.09,24,1274.16,824.40
2003-11-21,10193,"18th Century Vintage Horse Carriage","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,60.74,97.39,23,2239.97,1397.02
2003-11-21,10193,"1917 Maxwell Touring Car","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,57.54,79.37,32,2539.84,1841.28
2003-11-21,10193,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,43.26,92.03,24,2208.72,1038.24
2003-11-21,10193,"1957 Ford Thunderbird","Classic Cars","Australian Collectables, Ltd",Australia,Australia,34.21,66.28,25,1657.00,855.25
2003-11-21,10193,"1939 Chevrolet Deluxe Coupe","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,22.57,32.19,26,836.94,586.82
2003-11-21,10193,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,20.61,44.80,20,896.00,412.20
2003-11-21,10193,"1936 Mercedes Benz 500k Roadster","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,21.75,38.16,22,839.52,478.50
2003-11-21,10193,"1936 Chrysler Airflow","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,57.46,92.52,20,1850.40,1149.20
2004-07-02,10265,"1969 Dodge Super Bee","Classic Cars","Australian Collectables, Ltd",Australia,Australia,49.05,74.78,45,3365.10,2207.25
2004-07-02,10265,"1976 Ford Gran Torino","Classic Cars","Australian Collectables, Ltd",Australia,Australia,73.49,123.47,49,6050.03,3601.01
2005-05-09,10415,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,64.58,86.81,51,4427.31,3293.58
2005-05-09,10415,"1900s Vintage Bi-Plane",Planes,"Australian Collectables, Ltd",Australia,Australia,34.25,60.97,21,1280.37,719.25
2005-05-09,10415,"1937 Horch 930V Limousine","Vintage Cars","Australian Collectables, Ltd",Australia,Australia,26.30,59.83,18,1076.94,473.40
2005-05-09,10415,"HMS Bounty",Ships,"Australian Collectables, Ltd",Australia,Australia,39.83,73.32,32,2346.24,1274.56
2005-05-09,10415,"Boeing X-32A JSF",Planes,"Australian Collectables, Ltd",Australia,Australia,32.77,43.20,42,1814.40,1376.34
2003-10-09,10157,"P-51-D Mustang",Planes,"Frau da Collezione",Italy,France,49.00,69.27,33,2285.91,1617.00
2003-10-09,10157,"1928 British Royal Navy Airplane",Planes,"Frau da Collezione",Italy,France,66.74,89.72,40,3588.80,2669.60
2003-10-09,10157,"1900s Vintage Tri-Plane",Planes,"Frau da Collezione",Italy,France,36.23,66.65,33,2199.45,1195.59
2003-10-09,10157,"1997 BMW F650 ST",Motorcycles,"Frau da Collezione",Italy,France,66.92,83.91,34,2852.94,2275.28
2003-10-09,10157,"1928 Ford Phaeton Deluxe","Vintage Cars","Frau da Collezione",Italy,France,33.02,56.41,28,1579.48,924.56
2003-10-09,10157,"ATA: B757-300",Planes,"Frau da Collezione",Italy,France,59.33,109.16,48,5239.68,2847.84
2004-02-09,10218,"1964 Mercedes Tour Bus","Trucks and Buses","Frau da Collezione",Italy,France,74.86,110.46,22,2430.12,1646.92
2004-02-09,10218,"1992 Ferrari 360 Spider red","Classic Cars","Frau da Collezione",Italy,France,77.90,152.41,34,5181.94,2648.60
2003-12-01,10199,"1930 Buick Marquette Phaeton","Vintage Cars","West Coast Collectables Co.",USA,USA,27.06,37.97,29,1101.13,784.74
2003-12-01,10199,"American Airlines: B767-300",Planes,"West Coast Collectables Co.",USA,USA,51.15,81.29,48,3901.92,2455.20
2003-12-01,10199,"F/A 18 Hornet 1/72",Planes,"West Coast Collectables Co.",USA,USA,54.40,70.40,38,2675.20,2067.20
2004-01-29,10215,"1952 Alpine Renault 1300","Classic Cars","West Coast Collectables Co.",USA,USA,98.58,205.73,35,7200.55,3450.30
2004-01-29,10215,"1940 Ford Pickup Truck","Trucks and Buses","West Coast Collectables Co.",USA,USA,58.33,100.34,46,4615.64,2683.18
2004-01-29,10215,"1937 Lincoln Berline","Vintage Cars","West Coast Collectables Co.",USA,USA,60.62,92.47,27,2496.69,1636.74
2004-01-29,10215,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","West Coast Collectables Co.",USA,USA,24.26,53.91,33,1779.03,800.58
2004-01-29,10215,"1913 Ford Model T Speedster","Vintage Cars","West Coast Collectables Co.",USA,USA,60.78,97.26,49,4765.74,2978.22
2004-01-29,10215,"1934 Ford V8 Coupe","Vintage Cars","West Coast Collectables Co.",USA,USA,34.35,56.21,31,1742.51,1064.85
2004-01-29,10215,"18th Century Vintage Horse Carriage","Vintage Cars","West Coast Collectables Co.",USA,USA,60.74,89.01,49,4361.49,2976.26
2004-01-29,10215,"1917 Maxwell Touring Car","Vintage Cars","West Coast Collectables Co.",USA,USA,57.54,84.33,41,3457.53,2359.14
2004-01-29,10215,"1939 Cadillac Limousine","Vintage Cars","West Coast Collectables Co.",USA,USA,23.14,42.76,46,1966.96,1064.44
2004-01-29,10215,"1936 Chrysler Airflow","Vintage Cars","West Coast Collectables Co.",USA,USA,57.46,94.47,39,3684.33,2240.94
2003-11-14,10184,"1957 Chevy Pickup","Trucks and Buses","Iberia Gift Imports, Corp.",Spain,France,55.70,105.47,37,3902.39,2060.90
2003-11-14,10184,"1998 Chrysler Plymouth Prowler","Classic Cars","Iberia Gift Imports, Corp.",Spain,France,101.51,145.72,46,6703.12,4669.46
2003-11-14,10184,"1964 Mercedes Tour Bus","Trucks and Buses","Iberia Gift Imports, Corp.",Spain,France,74.86,119.05,46,5476.30,3443.56
2003-11-14,10184,"1926 Ford Fire Engine","Trucks and Buses","Iberia Gift Imports, Corp.",Spain,France,24.92,60.77,44,2673.88,1096.48
2003-11-14,10184,"1992 Ferrari 360 Spider red","Classic Cars","Iberia Gift Imports, Corp.",Spain,France,77.90,165.95,28,4646.60,2181.20
2003-11-14,10184,"1970 Dodge Coronet","Classic Cars","Iberia Gift Imports, Corp.",Spain,France,32.37,57.22,31,1773.82,1003.47
2003-11-14,10184,"1962 Volkswagen Microbus","Trucks and Buses","Iberia Gift Imports, Corp.",Spain,France,61.34,117.57,24,2821.68,1472.16
2003-11-14,10184,"1958 Chevy Corvette Limited Edition","Classic Cars","Iberia Gift Imports, Corp.",Spain,France,15.91,30.06,42,1262.52,668.22
2003-11-14,10184,"1992 Porsche Cayenne Turbo Silver","Classic Cars","Iberia Gift Imports, Corp.",Spain,France,69.78,114.73,49,5621.77,3419.22
2003-11-14,10184,"1980 s GM Manhattan Express","Trucks and Buses","Iberia Gift Imports, Corp.",Spain,France,53.93,84.75,46,3898.50,2480.78
2003-11-14,10184,"1954 Greyhound Scenicruiser","Trucks and Buses","Iberia Gift Imports, Corp.",Spain,France,25.98,52.49,33,1732.17,857.34
2003-11-14,10184,"1950's Chicago Surface Lines Streetcar",Trains,"Iberia Gift Imports, Corp.",Spain,France,26.72,59.03,48,2833.44,1282.56
2003-11-14,10184,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses","Iberia Gift Imports, Corp.",Spain,France,68.29,92.60,45,4167.00,3073.05
2004-10-06,10303,"1911 Ford Town Car","Vintage Cars","Iberia Gift Imports, Corp.",Spain,France,33.30,56.91,46,2617.86,1531.80
2004-10-06,10303,"1936 Mercedes Benz 500k Roadster","Vintage Cars","Iberia Gift Imports, Corp.",Spain,France,21.75,35.70,24,856.80,522.00
2003-03-10,10109,"1993 Mazda RX-7","Classic Cars","Motor Mint Distributors Inc.",USA,USA,83.51,117.48,26,3054.48,2171.26
2003-03-10,10109,"1995 Honda Civic","Classic Cars","Motor Mint Distributors Inc.",USA,USA,93.89,137.98,38,5243.24,3567.82
2003-03-10,10109,"1999 Indy 500 Monte Carlo SS","Classic Cars","Motor Mint Distributors Inc.",USA,USA,56.76,126.72,26,3294.72,1475.76
2003-03-10,10109,"1992 Ferrari 360 Spider red","Classic Cars","Motor Mint Distributors Inc.",USA,USA,77.90,160.87,46,7400.02,3583.40
2003-03-10,10109,"1948 Porsche Type 356 Roadster","Classic Cars","Motor Mint Distributors Inc.",USA,USA,62.16,125.74,47,5909.78,2921.52
2003-03-10,10109,"1982 Lamborghini Diablo","Classic Cars","Motor Mint Distributors Inc.",USA,USA,16.24,32.10,29,930.90,470.96
2004-04-03,10236,"1996 Moto Guzzi 1100i",Motorcycles,"Motor Mint Distributors Inc.",USA,USA,68.99,105.86,22,2328.92,1517.78
2004-04-03,10236,"1936 Harley Davidson El Knucklehead",Motorcycles,"Motor Mint Distributors Inc.",USA,USA,24.23,52.70,23,1212.10,557.29
2004-04-03,10236,"1960 BSA Gold Star DBD34",Motorcycles,"Motor Mint Distributors Inc.",USA,USA,37.32,65.51,36,2358.36,1343.52
2004-11-17,10331,"1993 Mazda RX-7","Classic Cars","Motor Mint Distributors Inc.",USA,USA,83.51,120.31,46,5534.26,3841.46
2004-11-17,10331,"1965 Aston Martin DB5","Classic Cars","Motor Mint Distributors Inc.",USA,USA,65.96,99.55,44,4380.20,2902.24
2004-11-17,10331,"1917 Grand Touring Sedan","Vintage Cars","Motor Mint Distributors Inc.",USA,USA,86.70,154.70,44,6806.80,3814.80
2004-11-17,10331,"1995 Honda Civic","Classic Cars","Motor Mint Distributors Inc.",USA,USA,93.89,135.14,30,4054.20,2816.70
2004-11-17,10331,"1999 Indy 500 Monte Carlo SS","Classic Cars","Motor Mint Distributors Inc.",USA,USA,56.76,130.68,26,3397.68,1475.76
2004-11-17,10331,"1992 Ferrari 360 Spider red","Classic Cars","Motor Mint Distributors Inc.",USA,USA,77.90,169.34,27,4572.18,2103.30
2004-11-17,10331,"1948 Porsche Type 356 Roadster","Classic Cars","Motor Mint Distributors Inc.",USA,USA,62.16,132.80,26,3452.80,1616.16
2004-11-17,10331,"1982 Lamborghini Diablo","Classic Cars","Motor Mint Distributors Inc.",USA,USA,16.24,37.00,27,999.00,438.48
2004-11-17,10331,"1971 Alpine Renault 1600s","Classic Cars","Motor Mint Distributors Inc.",USA,USA,38.58,55.11,25,1377.75,964.50
2004-11-17,10331,"1956 Porsche 356A Coupe","Classic Cars","Motor Mint Distributors Inc.",USA,USA,98.30,139.03,21,2919.63,2064.30
2004-11-17,10331,"1961 Chevrolet Impala","Classic Cars","Motor Mint Distributors Inc.",USA,USA,32.33,70.33,41,2883.53,1325.53
2004-11-17,10331,"1982 Ducati 996 R",Motorcycles,"Motor Mint Distributors Inc.",USA,USA,24.14,33.39,28,934.92,675.92
2004-11-17,10331,"1974 Ducati 350 Mk3 Desmo",Motorcycles,"Motor Mint Distributors Inc.",USA,USA,56.13,100.01,32,3200.32,1796.16
2004-11-17,10331,"2002 Yamaha YZR M1",Motorcycles,"Motor Mint Distributors Inc.",USA,USA,34.17,74.04,20,1480.80,683.40
2003-09-12,10149,"1937 Lincoln Berline","Vintage Cars","Signal Collectibles Ltd.",USA,USA,60.62,87.33,50,4366.50,3031.00
2003-09-12,10149,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","Signal Collectibles Ltd.",USA,USA,24.26,48.52,30,1455.60,727.80
2003-09-12,10149,"1917 Grand Touring Sedan","Vintage Cars","Signal Collectibles Ltd.",USA,USA,86.70,156.40,34,5317.60,2947.80
